date,text
2021-12-30T09:34:27+00:00,On holiday with the ghosts of my Cornish ancestors
2021-12-30T09:26:34+00:00,Wilson or Carroll? The crucial choice facing Seattle after a disastrous 2021
2021-12-30T08:58:11+00:00,‘It’s a violent time to be human’: Hurray for the Riff Raff on making joyful music under fire
2021-12-30T08:51:16+00:00,Didi Global reports widening losses as Beijing restrictions bite
2021-12-30T08:42:01+00:00,Who were the real stars of 2021? Guardian portraits of the year – in pictures
2021-12-30T08:32:51+00:00,UK house prices in 2021 show fastest growth rate in 15 years
2021-12-30T08:30:11+00:00,Gerwyn Price calls for Covid-hit world darts championship to be postponed
2021-12-30T08:09:41+00:00,‘Extraordinary is no longer extraordinary’: US scientists on a year of climate disasters
2021-12-30T07:45:56+00:00,The best movies of 2021 … that you didn’t see
2021-12-30T07:36:05+00:00,"UK house prices see strongest year since 2006, but likely to slow in 2022 – business live"
2021-12-30T07:35:05+00:00,"Probate delay is costing us £1,000 a month in interest"
2021-12-30T07:20:09+00:00,"Sweet success: 10,000 on waiting list for New York bakery’s doughnuts"
2021-12-30T07:20:09+00:00,"South Korea presidential contender vows to seek nuclear-powered submarines, months after Australia’s Aukus deal"
2021-12-30T07:12:19+00:00,TV tonight: David Attenborough explores a mammoth graveyard
2021-12-30T07:04:23+00:00,Big economies and markets fare well despite Covid but 2022 brings new risks | Nouriel Roubini
2021-12-30T07:04:22+00:00,‘I’m still in pain’: Amazon employees say climate of fear has led to high rates of injuries
2021-12-30T06:49:39+00:00,Only Murders in the Building to Cooking With Paris: the unsung TV heroes of 2021
2021-12-30T06:41:38+00:00,Indonesia relents on plan to push back boat carrying 100 Rohingya refugees after outcry
2021-12-30T06:30:02+00:00,New Labour infighting and sleaze concerns laid bare in archive papers
2021-12-30T06:30:02+00:00,Elton John’s Your Song originally slated for Diana funeral
2021-12-30T06:03:26+00:00,British Steel lost £140m in 2020 under new Chinese ownership
2021-12-30T06:00:42+00:00,Covid news live: WHO warns of ‘trade-off’ as countries ease isolation and testing rules
2021-12-30T06:00:41+00:00,Covid-positive child aged under two dies in South Australia
2021-12-30T05:36:38+00:00,‘On the brink’: drought and politics leave Afghans fighting famine
2021-12-30T05:04:15+00:00,‘Journalism is not sedition’: Blinken urges release of seven arrested in Hong Kong media raids
2021-12-30T04:06:11+00:00,"Long Covid is the elephant in the room, but it seems invisible to our politicians | Adrian Esterman"
2021-12-30T04:00:38+00:00,Ghislaine Maxwell prosecutors hail guilty verdict for ‘one of the worst crimes imaginable’ – live
2021-12-30T03:27:31+00:00,OzSage experts warn ‘let it rip’ Covid strategy will condemn vulnerable Australians to death
2021-12-30T03:27:30+00:00,"Revisited: Josh Cavallo, the only openly gay top-tier men’s footballer podcast"
2021-12-30T02:56:01+00:00,Fire at Old Parliament House damages entrance to historic Canberra building
2021-12-30T02:11:19+00:00,Chinese police parade suspected Covid rule-breakers through streets
2021-12-30T01:46:54+00:00,"Hospitals in England asked to look for up to 4,000 emergency Covid beds"
2021-12-30T01:27:44+00:00,Chris Silverwood to pay price for Ashes failure while Joe Root backed
2021-12-30T01:17:42+00:00,Natural History Museum identifies more than 500 new species in 2021
2021-12-30T01:07:32+00:00,‘I missed it’: Kyrie Irving ‘grateful’ to return to Brooklyn Nets practice
2021-12-30T00:55:34+00:00,"Tackle pay stagnation to help Britons with soaring living costs, urges TUC"
2021-12-30T00:32:14+00:00,Amazon’s Alexa device tells 10-year-old to touch a penny to a live plug socket
2021-12-30T00:17:20+00:00,André Onana on the error that led to a nine-month ban: ‘40mg can destroy a career’
2021-12-30T00:12:24+00:00,No 10 hired US lawyers to advise on Lewinsky scandal before Blair visit to US
2021-12-30T00:03:06+00:00,House prices shoot up in UK towns as ‘race for space’ continues apace
2021-12-29T23:17:37+00:00,Lateral flow test shortage is a supply chain disaster | Letters
2021-12-29T23:04:39+00:00,Prince Andrew emerges with barely a mention in Ghislaine Maxwell trial
2021-12-29T22:31:22+00:00,Silverwood to miss fourth Ashes Test after new Covid case in England party
2021-12-29T22:25:17+00:00,Phil Foden volleys Manchester City to victory at Brentford and 10th successive win
2021-12-29T22:17:27+00:00,Ghislaine Maxwell found guilty in sex-trafficking trial
2021-12-29T21:45:44+00:00,Welbeck’s late Brighton equaliser stuns Chelsea in fresh blow to title hopes
2021-12-29T21:31:29+00:00,Australia Covid news live: national cabinet to meet amid coronavirus testing crisis as case numbers soar
2021-12-29T20:59:42+00:00,"Hope can rise from this Ashes debacle, if the ECB stops choking the golden goose | Barney Ronay"
2021-12-29T20:55:45+00:00,Anti-vaxxers denounce Covid testing centre in ‘freedom’ march through Milton Keynes
2021-12-29T20:52:41+00:00,Novak Djokovic pulls out of ATP Cup as doubt builds over Australian Open appearance
2021-12-29T20:16:00+00:00,Biden to speak with Putin amid Russia’s increased presence near Ukraine
2021-12-29T19:31:49+00:00,The pleasure of walking can’t be taken for granted | Letters
2021-12-29T19:25:54+00:00,United Airlines promises sustainable flying – but experts aren’t convinced
2021-12-29T19:19:47+00:00,Ben Jennings on rising Covid cases and New Year’s Eve – cartoon
2021-12-29T18:47:24+00:00,Brentford v Manchester City: Premier League – live!
2021-12-29T18:47:23+00:00,Chelsea v Brighton: Premier League – live!
2021-12-29T18:43:15+00:00,Labour lambasts reported £330K award of public money to repair ex-peer’s road
2021-12-29T18:37:51+00:00,Loss of school trips to the UK has been a Brexit tragedy | Letters
2021-12-29T18:35:54+00:00,How can we measure the true scale of UK Covid hospital admissions?
2021-12-29T18:33:49+00:00,"Facebook’s very bad year. No, really, it might be the worst yet"
2021-12-29T18:26:43+00:00,Man charged with murder of elderly couple in Livingston
2021-12-29T18:17:44+00:00,CDC investigating 86 cruise ships with reported Covid outbreaks
2021-12-29T18:17:44+00:00,"UK reports another record rise with more than 183,000 daily Covid cases"
2021-12-29T17:52:23+00:00,Denise Ho: the Cantopop star and pro-democracy activist arrested in Hong Kong
2021-12-29T17:47:22+00:00,Animal crossings: the ecoducts helping wildlife navigate busy roads across the world
2021-12-29T17:29:45+00:00,Ikea hoists its prices and blames Covid supply pressures
2021-12-29T17:22:36+00:00,Jana Horn: the enigmatic Texan songwriter guided by her faith
2021-12-29T17:16:34+00:00,English cricket is in disarray – and it’s a metaphor for the whole country | Martin Kettle
2021-12-29T16:59:14+00:00,Naomi Osaka adds star power to uncertain Australian Open build-up | Courtney Walsh
2021-12-29T16:50:24+00:00,Indictment of alleged Proud Boys leaders over US Capitol attack upheld
2021-12-29T16:39:40+00:00,Australia’s New Year’s Eve may be a damp squib as revellers make their own Covid decisions
2021-12-29T16:39:39+00:00,‘State-induced chaos’: business groups call for less restrictions even as Australia’s Covid cases soar
2021-12-29T16:34:46+00:00,Rogue police officer: Merseyside force under fire over Ryan Connolly
2021-12-29T16:19:29+00:00,UK zoo helps lost Mexican fish live to see another Tequila sunrise
2021-12-29T16:14:28+00:00,Magical final hour with Starc and Cummins deserves defining memory of Ashes | Geoff Lemon
2021-12-29T15:48:35+00:00,Scotland reports record number of cases as Omicron takes hold
2021-12-29T15:45:00+00:00,"This week on , our special guest is comedian, writer and actress, Jo Brand. 

Can you guess what @gracedent deemed the ""best snack anyone ever brought"" to the series? 

Listen wherever you get your podcasts 🎧"
2021-12-29T15:32:15+00:00,Minister rejects calls to reduce self-isolation to five days in England
2021-12-29T15:20:24+00:00,Reminded of the gap: why men still get paid more in UK public sector
2021-12-29T15:04:03+00:00,"Gender pay gap at UK’s biggest firms is growing, data suggests"
2021-12-29T14:59:33+00:00,Denver gunman who killed five in shooting rampage knew victims
2021-12-29T14:57:24+00:00,US sets record for new daily Covid cases amid Omicron surge
2021-12-29T14:40:11+00:00,Nature photographer of the year 2021 – the winners
2021-12-29T14:13:14+00:00,I’m a climate scientist. Don’t Look Up captures the madness I see every day | Peter Kalmus
2021-12-29T13:53:58+00:00,Alok Sharma: Cop26 must not become ‘bunch of meaningless promises’
2021-12-29T13:35:31+00:00,Ghislaine Maxwell jury deliberates as Covid threatens to disrupt trial
2021-12-29T13:35:31+00:00,Hungry reindeer and Hong Kong arrests: Wednesday’s best photos
2021-12-29T13:32:32+00:00,Covid vaccinations lag among pregnant Americans amid surge in cases
2021-12-29T13:32:31+00:00,Scotland v England and the peculiarly divergent stance on football crowds | Ewan Murray
2021-12-29T13:20:18+00:00,"They want to build a theme park here? Swanscombe peninsula, Britain’s newest protected place"
2021-12-29T13:11:48+00:00,From Kremlin leak to sperm counts: our readers’ favourite stories of 2021
2021-12-29T13:05:38+00:00,Northvolt rolls out Europe’s first ‘gigafactory-era’ car battery
2021-12-29T13:03:36+00:00,"New year celebrations should be 'cautious and sensible', warns Boris Johnson – video"
2021-12-29T12:44:44+00:00,My winter of love: The true test of a relationship? Sixty-five unwashed hours together in a tent
2021-12-29T12:40:27+00:00,Gordon Brown: west is sleepwalking into Afghanistan disaster
2021-12-29T12:32:37+00:00,Top 10 books about self-improvement | Anna Katharina Schaffner
2021-12-29T12:23:13+00:00,"Plastic beads could make nets more visible to cetaceans, scientists say"
2021-12-29T12:18:04+00:00,Helping the helpers: it’s time to support those who hold Britain's communities together | Maeve Shearlaw
2021-12-29T12:14:08+00:00,Raheem Sterling targets World Cup and credits Southgate for England’s belief
2021-12-29T11:38:38+00:00,Arsenal manager Mikel Arteta sidelined after testing positive for Covid again
2021-12-29T11:25:24+00:00,"UK pubs, bars and restaurants lost £10,000 each in week before Christmas"
2021-12-29T11:23:29+00:00,We have a powerful weapon to fight inflation: price controls. It’s time we use it | Isabella Weber
2021-12-29T11:18:13+00:00,Children still lagging in routine immunisations after gap caused by pandemic
2021-12-29T10:54:35+00:00,Scottish revellers urged not to travel to England for New Year’s Eve
2021-12-29T10:51:38+00:00,Naked Singularity review – John Boyega offers fig leaf for bizarre legal drama
2021-12-29T10:44:25+00:00,"Two years into the pandemic, I’ve learned how to make a virtue of uncertainty | Chibundu Onuzo"
2021-12-29T10:29:57+00:00,Sajid Javid criticises Welsh government for banning parkrun
2021-12-29T10:23:59+00:00,UK worker who stayed home over fear of Covid fails in discrimination claim
2021-12-29T10:21:59+00:00,FTSE 100 returns to pre-pandemic level as investors’ Omicron fears ease
2021-12-29T10:16:57+00:00,My best pandemic shot: Guardian and Observer photographers’ view on 2021
2021-12-29T10:05:10+00:00,'I don't have an explanation': Klopp baffled by Liverpool loss at Leicester – video
2021-12-29T10:02:12+00:00,"Lack of lateral flow tests is ‘huge’ problem, UK pharmacies warn"
2021-12-29T09:12:40+00:00,When the Sahara Was Green by Martin Williams review – the sands of time
2021-12-29T08:59:50+00:00,I felt so alone and rejected – until my prison cellmate taught me about belonging
2021-12-29T08:52:54+00:00,To Paradise by Hanya Yanagihara review – is this the land of the free?
2021-12-29T08:44:33+00:00,"Faced with Covid, Europe’s citizens demanded an EU response – and got it | Luuk van Middelaar"
2021-12-29T08:32:19+00:00,And just like that: How New York City became the laughing stock of the NFL
2021-12-29T08:15:43+00:00,Dismay as UK’s first specialist black bookshop forced to close
2021-12-29T07:56:47+00:00,Doctors reveal they warned Australia’s governments to secure rapid antigen tests
2021-12-29T07:56:47+00:00,FTSE 100 heads towards 22-month high as Omicron concerns fade – business live
2021-12-29T07:39:50+00:00,"Sydney Covid testing errors to have little effect as Australia’s case numbers soar, experts say"
2021-12-29T07:37:53+00:00,British Gas admits an error that could lose me a new home
2021-12-29T06:46:29+00:00,Children’s social care system ‘unfit for purpose’ in England
2021-12-29T06:13:38+00:00,UK health chiefs expected ‘imminent’ pandemic in 1997
2021-12-29T06:13:38+00:00,TV tonight: why not have a festive snoop around Britain’s Most Expensive Houses?
2021-12-29T06:02:56+00:00,Tesco to begin UK’s first commercial use of fully electric HGVs
2021-12-29T05:29:53+00:00,Covid sweeps through casts of Australia’s major musicals as more than 90 performers test positive
2021-12-29T05:21:49+00:00,Happy new year from the lobby team: Politics Weekly podcast
2021-12-29T04:15:01+00:00,Alaska sets record high December temperature of 19.4C
2021-12-29T03:17:50+00:00,Revisited: Emily Ratajkowski’s body – and what she wants to make of it
2021-12-29T03:08:09+00:00,Black Jack wins Sydney to Hobart yacht race 2021 – video
2021-12-29T01:53:15+00:00,WHO warns Omicron could overwhelm health systems as cases rise to record highs in Europe
2021-12-29T01:32:58+00:00,"John Madden, legendary NFL coach and beloved broadcaster, dies aged 85"
2021-12-29T01:02:41+00:00,Talking Horses: Slick-jumping West Balboa value wager in Challow Hurdle
2021-12-29T00:54:35+00:00,"NSW daily Covid cases surge to 11,201 as Perrottet stands by decision to ease restrictions"
2021-12-29T00:42:49+00:00,Hong Kong police arrest six journalists from independent media outlet Stand News
2021-12-29T00:41:51+00:00,Covid news live: infections hit record highs across Europe; South Africa reinstates contact tracing and isolation
2021-12-29T00:04:24+00:00,Vinyl turns tables as UK sales take highest market share since 1990
2021-12-29T00:04:24+00:00,UK households warned of ‘year of the squeeze’ as cost of living soars
2021-12-28T23:59:52+00:00,"Guardian front page, Wednesday 29 December 2021: UK households warned of 'year of the squeeze' as cost of living soars"
2021-12-28T23:20:18+00:00,"Mark Zuckerberg adds 110 acres to controversial 1,500-acre Hawaii estate"
2021-12-28T22:57:36+00:00,Escape your comfort zone: I love swimming outdoors – so I decided to confront my deep fear of swans
2021-12-28T22:42:37+00:00,"Sexism, slurs and Australian art: women’s struggle to be seen in a male-dominated world"
2021-12-28T22:36:36+00:00,Tuchel says substitutions not schedule is main Premier League problem
2021-12-28T22:36:36+00:00,Pep Guardiola says ‘unique’ Kevin De Bruyne is nearing his absolute best
2021-12-28T22:35:36+00:00,"‘She had big dreams’: parents of Valentina Orellana-Peralta, teen killed by LAPD, speak out"
2021-12-28T22:23:43+00:00,Jaw-dropping sport moments of 2021: Rassie Erasmus and his video rant
2021-12-28T22:18:37+00:00,Ademola Lookman steals in to give depleted Leicester win over Liverpool
2021-12-28T22:14:37+00:00,How nit glue could help answer head-scratchers about our ancestors
2021-12-28T22:05:35+00:00,Community care services could be rationed in England
2021-12-28T21:57:35+00:00,Galvin has Gordon Elliott in tears after last-gasp Savills Chase victory
2021-12-28T21:50:07+00:00,The Guardian view on Africa rising: the continent must develop in its own way | Editorial
2021-12-28T21:44:13+00:00,"I was a heroin addict and had given up on myself. Then suddenly, briefly, I felt a desire to live"
2021-12-28T21:35:30+00:00,Australia Covid news live: shorter isolation time under consideration by states as Omicron cases rise
2021-12-28T21:30:02+00:00,How I was touched by a poetic cry for help from a black teenager | Letters
2021-12-28T21:19:42+00:00,"Worrying about myself is bottom of list, says Silverwood after Ashes humbling"
2021-12-28T21:11:49+00:00,"After awful Ashes defeat, will England ever be good at Test cricket again? | Jonathan Liew"
2021-12-28T21:03:39+00:00,Covid air filters for all classrooms in England would cost half of Royal Yacht
2021-12-28T20:55:42+00:00,Tall tails: why does the myth of exotic big cats prowling the Australian bush persist?
2021-12-28T20:47:32+00:00,Scott Boland’s perfect day sums up Australia’s seamless Ashes series
2021-12-28T20:28:31+00:00,German court rules disabled people must be protected in Covid triage cases
2021-12-28T20:19:09+00:00,Johnson has a chance to end homelessness now – if he dares to seize it | Simon Hattenstone &amp; Daniel Lavelle
2021-12-28T19:58:57+00:00,Covid: how long are people infectious and how do isolation rules vary?
2021-12-28T19:48:58+00:00,Wanda Young obituary
2021-12-28T19:38:35+00:00,US Capitol attack committee agrees to defer request for some records
2021-12-28T19:29:59+00:00,From economic miracle to mirage – will China’s GDP ever overtake the US?
2021-12-28T19:20:59+00:00,Omicron nudges A-Leagues back into familiar comfort of crisis | Joey Lynch
2021-12-28T19:18:27+00:00,Leicester City v Liverpool: Premier League – live!
2021-12-28T19:08:47+00:00,Was 2021 the worst year ever for games?
2021-12-28T18:59:22+00:00,"Government failing to tackle violence against women, says Jess Phillips"
2021-12-28T18:46:00+00:00,Police officer took selfies at murder scene and sent racist WhatsApp images
2021-12-28T18:30:38+00:00,Escape your comfort zone: I am terrified of driving – but behind the wheel I find new confidence
2021-12-28T18:13:47+00:00,Snakes alive! Why bring bricks so far? | Brief letters
2021-12-28T18:10:45+00:00,The true meaning of 6 January: we must answer Trump’s neofascism with hope | Robert Reich
2021-12-28T17:57:17+00:00,"Australian man ‘cannot leave Israel for 8,000 years’ over unpaid child support"
2021-12-28T17:54:02+00:00,"UK sets new record of more than 129,000 Covid cases in a day"
2021-12-28T17:51:08+00:00,There’s nothing simple about being labelled autistic | Letters
2021-12-28T17:42:43+00:00,Burnley's Sean Dyche hits back over player welfare complaints – video
2021-12-28T17:42:43+00:00,Apparent time capsule found in Robert E Lee statue’s pedestal to be opened
2021-12-28T17:38:43+00:00,India bans Mother Teresa charity from receiving funds from abroad
2021-12-28T17:26:47+00:00,England braces for Welsh revellers escaping Covid restrictions
2021-12-28T17:19:49+00:00,First-half blitz carries Crystal Palace to comfortable win over hapless Norwich
2021-12-28T17:16:33+00:00,Tottenham frustrated by 10-man Southampton after Harry Kane penalty
2021-12-28T17:10:32+00:00,"UK to return to freezing temperatures in early January, says Met Office"
2021-12-28T16:48:40+00:00,What to do about the UK’s unvaccinated? No 10’s Covid dilemma
2021-12-28T16:48:39+00:00,‘Player welfare is off the scale’: Dyche hits back over busy schedule complaints
2021-12-28T16:42:52+00:00,"‘People fear what they don’t understand’: Rachel Levine, pioneering trans official, on protecting Americans’ health"
2021-12-28T16:37:16+00:00,Winter storm creates blizzard conditions in central California – video
2021-12-28T16:37:16+00:00,Support for legalising marijuana in Australia nearly doubles over six years
2021-12-28T16:03:20+00:00,Riot Games to pay $100m to settle gender discrimination lawsuit
2021-12-28T15:53:58+00:00,I moved to the coast for a better life – now I’m back in London where I belong | Laura Barton
2021-12-28T15:46:56+00:00,Stella Creasy criticises ‘absurdity’ of parliament’s approach to new mothers
2021-12-28T15:35:22+00:00,North Sea gas firms could pay windfall tax to help avoid energy crisis
2021-12-28T15:31:54+00:00,Stripe the bitey squirrel meets a sad end after terrorising Welsh town
2021-12-28T15:24:49+00:00,Covid test shortages threaten New Year’s Eve celebrations in England
2021-12-28T15:19:34+00:00,CDC: people who test positive for Covid with no symptoms should isolate just five days
2021-12-28T15:17:08+00:00,"Georgia debunks Trump claim that 5,000 dead people voted in 2020"
2021-12-28T15:04:53+00:00,Reporting on US gun violence in 2021 revealed how the toll is spread unequally
2021-12-28T14:55:15+00:00,Five economic flashpoints to beware in 2022
2021-12-28T14:51:17+00:00,"Diego Maradona’s brother, Hugo, dies in Naples aged 52"
2021-12-28T14:43:53+00:00,Covid pills are ‘very promising’ – but what are the challenges in using them?
2021-12-28T14:40:46+00:00,"How did I survive care and being homeless? I was luckier than the sharp, funny kids I grew up with"
2021-12-28T14:36:35+00:00,Joe Root wants post-Ashes England ‘reset’ but puts off captaincy discussion
2021-12-28T14:26:31+00:00,Myanmar massacre: two Save the Children staff among dead
2021-12-28T14:15:47+00:00,Southampton v Tottenham and more: Premier League clockwatch – live!
2021-12-28T13:58:04+00:00,At least 18 peaceful environmental protesters jailed in UK this year
2021-12-28T13:37:57+00:00,"My winter of love: We both hated the cold – so we spent the day in bed, drinking piña coladas"
2021-12-28T13:26:38+00:00,Kolkata children and a sleepy bear: Tuesday’s best photos
2021-12-28T13:24:42+00:00,Campaigners force Shell to halt oil exploration on South African coast
2021-12-28T12:58:11+00:00,Labour demands stricter air pollution limits after child poverty link revealed
2021-12-28T12:52:51+00:00,Gunman kills four people and injures officer in Denver area
2021-12-28T12:38:42+00:00,Teenager charged in connection with deaths of West Lothian couple
2021-12-28T12:22:16+00:00,Britney Spears reveals conservatorship has left her scared of music business
2021-12-28T12:03:44+00:00,Western US states hit by record freeze and heavy snow
2021-12-28T11:46:57+00:00,"MPs should be able to bring babies to debates, Commons Speaker says"
2021-12-28T11:38:14+00:00,Hotel Poseidon review – soggy zombified hell in a Belgian hotel encrusted with grot
2021-12-28T11:31:56+00:00,Devon police search for 12-year-old girl missing since before Christmas
2021-12-28T11:24:43+00:00,Van Gogh’s self-portraits and colossal venues: 2022’s best art and architecture
2021-12-28T11:04:48+00:00,From criminal to ‘teacher’: the ex-gangster tackling crime in Nairobi
2021-12-28T10:40:30+00:00,1887 time capsule apparently found under Robert E Lee statue pedestal – video
2021-12-28T10:20:30+00:00,"A Christmas Carol is not cosy, and its angry message should still haunt us"
2021-12-28T10:03:03+00:00,‘Perfect storm’: a look back at a tumultuous year of Brexit and Covid
2021-12-28T10:01:00+00:00,"This week on , @gracedent's special guest is comedian, writer and actress Jo Brand.

Jo discusses her rebellious years, the fun of the 80s comedy scene and the foods that have seen her through.

Listen wherever you get your podcasts 🎧"
2021-12-28T08:59:37+00:00,Australia embarrass England to retain the Ashes – The Final Word podcast
2021-12-28T08:17:41+00:00,Britons think politicians’ hypocrisy will hamper tackling climate crisis
2021-12-28T07:56:27+00:00,"Call Us What We Carry by Amanda Gorman review – vigilant, truthful"
2021-12-28T07:35:23+00:00,Polish court revives ‘highly flawed’ hydroelectric dam plan for Vistula River
2021-12-28T07:28:58+00:00,Old dads learn new tricks from Australian children’s cartoon Bluey
2021-12-28T07:22:28+00:00,Surging Miami Dolphins hold off depleted Saints for seventh straight win
2021-12-28T07:15:09+00:00,"‘Good anti-sinking capacity, lifejacket optional’: journey of a ‘refugee boat’"
2021-12-28T07:14:10+00:00,"12,000 Afghan refugees to start new year stuck in UK hotels"
2021-12-28T07:04:07+00:00,TV tonight: it’s the Insecure finale – and no one expects a happy ending
2021-12-28T06:37:10+00:00,Lack of free Covid rapid antigen tests forces Australian small businesses to close
2021-12-28T06:31:07+00:00,"Bird flu outbreak in Israel kills 5,000 cranes and sparks slaughter of half a million chickens"
2021-12-28T05:33:52+00:00,NSW demands Queensland change ‘stupid’ Covid test rules as queues and delays grow
2021-12-28T05:21:13+00:00,"US and Russia to hold talks amid Ukraine tensions, says White House"
2021-12-28T03:42:42+00:00,China anger after space station forced to move to avoid Elon Musk Starlink satellites
2021-12-28T03:37:36+00:00,"Keri Hulme, New Zealand’s first Booker prize-winning writer, dies aged 74"
2021-12-28T01:59:58+00:00,Talking Horses: Rachael Blackmore can take centre stage on A Plus Tard
2021-12-28T01:48:19+00:00,"Covid live news: travel chaos as 3,500 more flights suspended; fresh curbs in France"
2021-12-28T01:00:47+00:00,"Teenagers four times more likely to smoke if parents do, say experts"
2021-12-28T00:32:14+00:00,David Lammy apologises for nominating Corbyn to be Labour leader
2021-12-28T00:10:42+00:00,MoD under fire for spending almost £13m on hire cars for staff
2021-12-28T00:10:42+00:00,"UK house price growth set to slow in 2022, property experts say"
2021-12-28T00:10:42+00:00,Haughey told Major unionists lack sophistication during NI talks
2021-12-27T23:13:22+00:00,"Peter Pike, former Labour MP for Burnley, dies aged 84"
2021-12-27T22:59:56+00:00,Gerwyn Price beats Kim Huybrechts in fiery clash to keep title defence alive
2021-12-27T22:46:04+00:00,"Tottenham are getting to grips with ‘big mess’ of Covid, says Antonio Conte"
2021-12-27T22:46:02+00:00,"Guardian front page, Tuesday 28 December: England goes it alone - PM rejects extra Covid curbs before new year"
2021-12-27T22:24:48+00:00,Covid cases up to six in England party but day three at MCG gets green light
2021-12-27T22:16:45+00:00,"Ashes 2021-22 third Test, day three: Australia v England – live!"
2021-12-27T22:11:51+00:00,Cavani salvages draw for Manchester United as Newcastle show new fight
2021-12-27T22:10:51+00:00,"Five Great Reads: mask upgrades, bouncing back from rock bottom and what’s going on here?"
2021-12-27T21:42:07+00:00,Sumatran orangutan at New Orleans zoo gives birth to healthy male infant
2021-12-27T21:34:00+00:00,Sydney to Hobart yacht race: tight finish on River Derwent expected
2021-12-27T21:09:53+00:00,Policeman ‘shocked’ by state of car driven with rear end hanging off
2021-12-27T20:43:29+00:00,France cuts third booster jab delay to three months amid Omicron spread
2021-12-27T20:20:15+00:00,Rebecca Hendin on an unwanted gift – cartoon
2021-12-27T20:08:34+00:00,LAPD to release video in police killing of 14-old-girl in clothing store
2021-12-27T20:08:34+00:00,Protesters and hunters clash at Boxing Day meet in Wiltshire
2021-12-27T20:05:42+00:00,"Floods, vaccines, an earthquake: Australia’s best photographs from 2021"
2021-12-27T19:57:23+00:00,Dombrandt’s hat-trick leads Harlequins to Twickenham win over Northampton
2021-12-27T19:27:29+00:00,Tories face leadership dilemma as polls show Boris Johnson’s appeal flatlining
