date,text
2022-06-09T10:48:36+00:00,Lady of Heaven producer denies film aimed to spark outrage after strong backlash
2022-06-09T10:46:46+00:00,Opinion: I used to look down on TV dating shows like Love Island. Not anymore
2022-06-09T10:43:30+00:00,Tesco vegan product advert banned over claims it is ‘better for the planet’
2022-06-09T10:41:44+00:00,Damian Lewis reveals touching gesture Helen McCrory made before Soccer Aid appearance
2022-06-09T10:41:43+00:00,Kourtney Kardashian served a ‘vial of blood’ at her bachelor party
2022-06-09T10:38:23+00:00,Why crocodiles in South Africa are losing their teeth
2022-06-09T10:36:30+00:00,Why controversial new film The Lady of Heaven has had screenings cancelled in the UK
2022-06-09T10:31:19+00:00,"Opinion: If you want to know why Fox News won’t broadcast the Jan 6 hearings, here’s the sad truth"
2022-06-09T10:29:48+00:00,Members of the House committee investigating the events of Jan. 6 will hold their first prime-time hearing Thursday to share what they have uncovered about former President ’s efforts to overturn the results of the 2020 election.
2022-06-09T10:28:58+00:00,Housing charity Shelter have also weighed on the government’s new home ownership policy.
2022-06-09T10:28:57+00:00,"has said Labour leader Sir Keir Starmer did not address the confidence motion during PMQs on Wednesday because Boris Johnson is ""doing a good enough job of sabotaging himself""."
2022-06-09T10:26:44+00:00,The best Japanese city swaps
2022-06-09T10:23:35+00:00,"Opinion: Boris Johnson is bad enough now, imagine if he were president"
2022-06-09T10:20:06+00:00,Twitter will give Elon Musk bot data after billionaire threatened to pull deal
2022-06-09T10:20:06+00:00,Controversial new film banned from many UK cinemas – but why?
2022-06-09T10:16:33+00:00,How long are you infectious with Covid? The incubation period explained
2022-06-09T10:13:06+00:00,"Police release video of suspect who torched Wyoming abortion clinic, offer $5,000"
2022-06-09T10:12:03+00:00,"Ukraine sees threat of pollution to water basins after Russian invasion 🔴 

Follow the latest news ➡️"
2022-06-09T10:11:23+00:00,Anne Hathaway recalls Jeremy Strong breaking character after weeks on set
2022-06-09T10:07:12+00:00,Secret notebook from Depp v Heard trial sells for over $14k on eBay
2022-06-09T10:07:09+00:00,Suspected arson kills seven people at law firm office in South Korea
2022-06-09T10:03:18+00:00,Berlin driver who ploughed into pedestrians may have been mentally ill 🚨
2022-06-09T10:02:17+00:00,A beef flavoured ice lolly is dividing people on social media
2022-06-09T10:01:52+00:00,The controversial new film that's being banned from UK cinemas
2022-06-09T10:00:56+00:00,Paris police apologises for tear-gassing Liverpool fans at Champions League final 🚨
2022-06-09T09:52:42+00:00,Snoop Dogg gives his blunt roller a raise due to inflation
2022-06-09T09:52:41+00:00,Number of children eligible for free school meals soars 🚨
2022-06-09T09:51:32+00:00,Students ‘upset’ after A-level exam blunder missed out Shakespeare questions
