date,text
2022-05-07T08:53:10+00:00,🔴The Prime Minister is facing a growing clamour from backbenchers to call an emergency Budget and unveil more drastic action to tackle the cost of living crisis
2022-05-07T08:38:48+00:00,"✍️ What does Putin think he is doing? What might he do next? On the answers, the right Western response will depend  | Writes @CharlesHMoore"
2022-05-07T08:32:55+00:00,"🔴Sinn Fein is on course to be the biggest party in Stormont following Northern Ireland elections, with unionists warning the result could cost the country its place in the United Kingdom

Read more👇"
2022-05-07T08:23:00+00:00,"🔴 A powerful explosion rocked Havana on Friday, destroying a historic five star hotel frequented by celebrities and diplomats, killing at least 22 people"
2022-05-07T08:14:38+00:00,➡️Here are Northern Irelands election results
2022-05-07T08:10:05+00:00,🎒Schools will hold workshops on how to make a nutritious lunchbox after study finds just one in 60 packed lunches is healthy
2022-05-07T07:57:19+00:00,🏴󠁧󠁢󠁳󠁣󠁴󠁿 Labour declared the end of the  Ruth Davidson  bounce for the Tories in Scotland after winning back second place in the council elections
2022-05-07T07:49:00+00:00,"🔴Sinn Fein is on course for a historic victory in the Northern Ireland Assembly election, after receiving the most first-preference votes.

Keep up with the latest updates on our politics  here 👇"
2022-05-07T07:45:19+00:00,"✍️ Presumably, someone in the Government is aware of the economic cataclysm heading our way. Yet even if they are, their options for mitigating it are all bad  | Writes @citysamuel"
2022-05-07T07:31:02+00:00,🗣️ The Russian consul general in Edinburgh has condemned Moscows invasion of Ukraine and called for more Western weapons to be sent to Kyiv in a social media post
2022-05-07T07:18:58+00:00,"✈️British Airways cancels 16,000 flights over the spring and summer to cope with staff shortages"
2022-05-07T07:07:49+00:00,🔴Experts say as many as one in three chippies could be out of business within the next six months if rising food costs do not level off soon
2022-05-07T06:55:03+00:00,The convenience store chain McColl’s is on the brink of being bought by the billionaire brothers behind Asda after crashing into administration with 16.000 jobs at risk
2022-05-07T06:43:08+00:00,"👑 Harry and Meghan will not be seen on the Buckingham Palace balcony at the opening of the Jubilee. 

But they will be coming – and bringing their children too 👇"
2022-05-07T06:31:55+00:00,Tory chiefs say fury over partygate and the cost-of-living crisis has turned voters against them
2022-05-07T06:01:04+00:00,"British Airways cancels 16,000 flights over the spring and summer to cope with staff shortages"
2022-05-07T05:01:45+00:00,The health and beauty company wrongly thought the services were tax deductible
2022-05-07T02:52:37+00:00,"Sinn Fein is on course for a historic victory in the Northern Ireland Assembly election

Follow the latest updates in our live blog 👇"
2022-04-19T23:59:55+00:00,👑 The Duke said he wanted to know Her Majesty was protected’ when he and the Duchess of Sussex visited last week
2022-04-19T23:51:44+00:00,"Top British libel lawyers should be banned from visiting the US as punishment for representing Russian oligarchs, a Congressman has urged in an official letter to Washington’s most senior diplomat"
2022-04-19T23:35:54+00:00,"🗞️The front page of todays Daily Telegraph:

BBC more critical of No 10 than Putin – PM

Sign up for the Front Page newsletter"
2022-04-19T23:29:34+00:00,🗣️The Prime Minister has accused the Archbishop of Canterbury of being more critical of the Rwanda migrants plan than of Vladimir Putin as the row deepened between the Government and the Church
2022-04-19T23:19:29+00:00,"🔴Prince Harry always planned to leave the Army before settling down with a wife and children, for fear of the  heartache  of long deployments or risking injury, he has disclosed"
2022-04-19T23:02:03+00:00,Johnny Depp said he went from being  Cinderella to Quasimodo  in the court of public opinion after his ex-wife Amber Heard accused him of domestic abuse
2022-04-19T22:47:04+00:00,"Accused of being a modern-day Lord Haw-Haw, Graham Phillips has been pushing videos denying evidence of war crimes in Ukraine"
2022-04-19T22:35:17+00:00,"What should have been a wonderful idea celebrating one of our greatest exports has been hijacked by mirthless, self-loathing drones  | Writes @AllisonPearson"
2022-04-19T22:22:51+00:00,"If they have any class, Harry and Meghan will politely decline the Queen’s kind invitation to join her on the balcony on the 70th anniversary of her accession  | Writes @AllisonPearson"
2022-04-19T22:11:08+00:00,🚨Russian troops claimed early success in their offensive in eastern Ukraine after seizing a village at the advent of the second phase of the war
2022-04-19T22:00:40+00:00,🇱🇾The newest claimant to be prime minister of Libya has said that his country could help make up the shortfall of Russian oil if the West helps the country recover from years of war
2022-04-19T21:48:49+00:00,📉Britain is facing the weakest growth of any major economy next year as Rishi Sunaks tax raid combines with high inflation to batter consumer confidence
2022-04-19T21:36:53+00:00,"😷Joe Biden’s flagship Covid policy has descended into chaos after a judge ruled that masks should no longer be mandatory on planes and public transport, but some cities said they would still be required"
2022-04-19T21:28:27+00:00,The Russo-Japanese war marked the beginning of the end of the Tsar – Ukraine may do the same for todays Russian leader  | Writes Jeremy Black
2022-04-19T21:18:40+00:00,🚆Grant Shapps is seeking to use a summer discount sale of train tickets as a springboard to slash millions more fares
2022-04-19T21:08:16+00:00,"🗣️ This will become an artillery conflict – they need support with more artillery, that is what we will be giving them in addition to many other forms of support 

Read more👇"
2022-04-19T21:08:15+00:00,"Mr Johnson said Britain was also considering sending Brimstone anti-ship missiles, adding: 

💬 One of the systems that were looking at… is to see if we could mount some Brimstones on the back of technical [vehicles] to see if that will do the job"
2022-04-19T21:08:15+00:00,"🇬🇧The UK is preparing to send Stormer missile launchers, it was reported, which would help Ukrainians defend against attacks by low-flying Russian aircraft"
2022-04-19T21:08:14+00:00,"🇺🇸Joe Biden, the US president, has announced that Howitzer artillery cannons will be part of Washingtons next delivery to Ukraine...

...While Boris Johnson said Britain would send  more artillery  to ensure that Vladimir Putin  fails comprehensively"
2022-04-19T21:08:13+00:00,➡️The refusal came as the UK and US prepared to ship Nato-standard weapons to Kyiv in response to demands for more firepower to repel the Russian offensive on Ukraines eastern Donbas region
2022-04-19T21:08:12+00:00,"💬Mr Scholz said Germany would not  go it alone  on weapons, and that any decisions would be made in close cooperation with  friends and allies"
2022-04-19T21:08:12+00:00,"🗣️Olaf Scholz, the chancellor, said that while Germany was willing to give financial aid, he was not prepared to export tanks and armoured personnel carriers to Kyiv"
2022-04-19T21:00:05+00:00,"🇫🇷Emmanuel Macron’s father made a rare public show of support to his  brave  son, calling the French a  very ungrateful  bunch"
2022-04-19T20:50:02+00:00,"👠Free from the restrictions of Royal life, the Duchess of Sussex dressed to reflect her new multi-hyphenate status"
2022-04-19T20:38:02+00:00,"🦠A lone fanatic empowered by modern technology could engineer a pandemic worse than Covid, a leading scientist has warned"
2022-04-19T20:14:10+00:00,"💡The co-founder of failed power supplier Bulb Energy is still being paid a £250,000 salary by the company after it was rescued with £1.7bn of taxpayers money"
2022-04-19T20:03:51+00:00,"⚫Anish Kapoor has unveiled a series of sculptures coated in the world’s blackest black. 

The Turner Prize winner caused uproar when he signed an exclusive deal for its use, barring other artists from getting their hands on it"
2022-04-19T19:48:22+00:00,🏴󠁧󠁢󠁳󠁣󠁴󠁿Nicola Sturgeon and her most senior ministers held top-level meetings with civil servants about breaking up the UK while the omicron wave caused havoc with Scotlands NHS
2022-04-19T19:39:47+00:00,"🗣️Theresa May has criticised Priti Patels Rwanda migrants policy  on the grounds of legality, practicality and ethicacy .

The former prime minister and home secretary told the Commons she could not support the Rwanda deal"
2022-04-19T19:30:20+00:00,The little time that Moscow’s depleted troops have left to rebuild and regroup could work to Kyiv’s advantage
2022-04-19T19:20:01+00:00,"🔴A mysterious strain of hepatitis, first detected in UK children, has been recorded in four more European countries and the US"
2022-04-19T19:08:29+00:00,"🦌More than 25,000 deer face being culled under controversial plans to  rewild  parts of the UK’s largest national park"
2022-04-19T18:56:07+00:00,🇱🇰A protester has been killed and at least ten other people critically injured after the Sri Lankan police opened fire on demonstrators in the town of Rambukkana
2022-04-19T18:38:12+00:00,"Here are the key developments from this afternoon:

🔴 UN chief calls for Orthodox Holy Week ceasefire

🔴 Russia takes first city in Donbas offensive

🔴Russia dropping bunker busting bombs on Mariupol"
2022-04-19T18:10:13+00:00,⚽The FA has been accused of  disrespecting women’s football  by Iceland international Sara Bjork Gunnarsdottir over the choice of venues for this summer’s Women’s Euros
2022-04-19T18:00:37+00:00,🇯🇵Japanese scientists have put the flavour back into a low-sodium diet by developing electrically charged chopsticks that fool a diner’s taste buds into believing their meal has been liberally sprinkled with salt
2022-04-19T17:52:32+00:00,"Listen to this evenings Two-Minute Briefing from @TheChrisPrice:

🔴Former Tory chief whip tells Boris Johnson he must resign

🌍Russia and China threaten a tectonic shift in the world economy

🎬Why The Vikings drove Kirk Douglas berserk"
2022-04-19T17:45:26+00:00,"☄️Doorbells and dashboard camera footage could help solve the mystery of life on Earth if they capture footage of meteorites entering the atmosphere, the UK’s Fireball Alliance has said"
2022-04-19T17:35:49+00:00,🎤 Liam Gallagher has revealed he would rather be in pain’ than get a hip replacement after suffering from arthritis
2022-04-19T17:26:04+00:00,"Bank holiday understaffing may have contributed to our  miracle  son’s death, the parents of a premature baby have told an inquest"
2022-04-19T17:24:00+00:00,"🇨🇿 Czech firms will repair Ukrainian tanks and armoured vehicles damaged in combat following a request from Kyiv, the Czech defence ministry said today"
2022-04-19T17:18:11+00:00,"🇬🇧Britain will give more artillery weapons to Ukraine as the conflict with Russia moves into a new phase, Boris Johnson has said.

 This will become an artillery conflict, they need support with more artillery, that is what we will be giving them"
2022-04-19T17:14:44+00:00,✍️  There is an underlying belief that the Left can be forgiven their occasional breaches because their hearts are in the right place  | Writes @MrTCHarris
2022-04-19T17:03:05+00:00,🔴 Gail Bradbrook was accused of smashing a window at the Department for Transport during a protest
2022-04-19T16:47:30+00:00,"Heres your evening briefing by @TheChrisPrice

🔴PM offers wholehearted apology to Commons over fine

🔴How Russia’s race to take Donbas may give Ukraine the edge

🔴Liam Gallagher on fears of facing stigma of hip operation"
2022-04-19T16:44:31+00:00,"🔴 Mark Harper, the Tory former chief whip, has called on Boris Johnson to resign as he said the Prime Minister is no longer  worthy of the great office that he holds"
2022-04-19T16:22:33+00:00,🗣️Boris Johnson has told MPs he apologises  unreservedly  for attending his birthday party in the Cabinet room in June 2020
2022-04-19T16:14:52+00:00,💸 But returns are still lower than before the pandemic with inflation eating away hundreds of pounds a year
2022-04-19T16:05:37+00:00,"🔊In this episode, hosted by @djknowles22, we hear from: 

💬Defence and Security Editor @DomNicholls 

💬Assistant comment editor @FrancisDearnley 

💬Acting Business Features Editor @louisemoon94"
2022-04-19T16:05:36+00:00,"🎙️Today on the Russia-Ukraine war podcast:

🔴 Latest strategic updates

🔴 The Russian offensive on the Donbas region

🔴 The impact of Putin banning Russian companies from foreign stock markets 

Listen here👇"
2022-04-19T16:00:06+00:00,🚆 Critics highlighted that the one million bargain train tickets offered represented just 1 percent  of all the tickets that will be sold over the next month
2022-04-19T15:51:00+00:00,"🍟 From black garlic ketchup to scotch bonnet chilli jam, we put a new generation of fancy sauces to the test"
2022-04-19T15:41:28+00:00,"🌳 Long stuck in the shadow of its showier neighbours Cornwall and Devon, few places are more enchanting in spring than Somerset"
2022-04-19T15:31:14+00:00,"🗣️Theresa May, the former prime minister and former home secretary, said she does not support the Governments Rwanda plan"
2022-04-19T15:31:08+00:00,Online card retailer Funky Pigeon was unable to take any orders for the whole Easter weekend after being struck by a cyber attack
2022-04-19T15:20:38+00:00,Watch our livestream as Boris Johnson speaks below⬇️
2022-04-19T15:19:09+00:00,"🚨Boris Johnson is set to address to MPs in the Commons where he will apologise for rule-breaking in Downing Street during the pandemic.

Follow the latest on our politics liveblog here 👇"
2022-04-19T15:11:32+00:00,"💻The tax man is failing to answer more letters on time after the pandemic, figures show, as it emerged that up to three quarters of civil servants are still working from home"
2022-04-19T15:00:24+00:00,🏘️Every home in Salcombe in Devon would have a new owner in just 6.6 years time at last years rate of property sales
2022-04-19T14:49:14+00:00,"🔴Russia is dropping bunker busting bombs on the city Mariupol.

Smoke was also seen rising above Azovstal steelworks in Mariupol where Ukrainian troops are holding out against Russian forces"
2022-04-19T14:46:58+00:00,"🔴The aim of Russias new military offensive in east Ukraine is to grab land, establish an overground link between territories in the east and Crimea and crush Ukraines armed forces, Ukraines defence ministry has said"
2022-04-19T14:43:00+00:00,📚  The present Queen has presided over an era of immense literary achievement and variety in the English language in most parts of the globe. That is a fact to be celebrated  | Writes Charles Moore
2022-04-19T14:30:16+00:00,"🔴Priti Patel is expected to answers MPs questions in the House of Commons following proposals to change the UKs immigration law.

Follow our livestream here ⬇️"
2022-04-19T14:25:12+00:00,🥂 This rural idyll offers understated style and a burgeoning local food scene — all without a prosecco-fuelled spat in sight
2022-04-19T14:07:42+00:00,⌚ High-profile athletes have been warned by security chiefs to finally stop showing off  bling  on social media after former boxing champion Amir Khan was robbed of his watch at gunpoint
2022-04-19T14:01:26+00:00,🚨 BREAKING: Sir Lindsay Hoyle has announced MPs will vote on Thursday on whether to refer Boris Johnson to the Commons Privileges Committee to examine claims he misled Parliament over  partygate
2022-04-19T13:59:59+00:00,🔴 The world is at risk of splitting into two economic blocks as a  tectonic shift  puts an end to decades of globalisation
2022-04-19T13:50:52+00:00,"🗺️ Global economies are once again in a dire position on the back of coronavirus, chaos in supply chains, surging prices and Russia’s invasion of Ukraine"
2022-04-19T13:40:24+00:00,"👑 From property to technology, here, we have compiled a list of everything Queen Elizabeth owns"
2022-04-19T13:29:52+00:00,💻 Working from home has led to an alarming decline in standards from government institutions as up to three quarters of civil servants continue to work remotely
2022-04-19T13:22:22+00:00,🗳️ Use our interactive tool to find out what is up for election in your area
2022-04-19T13:05:24+00:00,💰 The Telegraph’s Property Doctors answer your questions
2022-04-19T12:54:01+00:00,"🔴 The racially aggravated harassment was against Michelle Antonio and others, while the common assault was of Toby Groom"
2022-04-19T12:53:42+00:00,"🔴 NEW: Boris Johnson will face Commons vote on claim he misled Parliament over partygate’

Follow the latest updates on our @TelePolitics liveblog with @jrmaidment ⤵️"
2022-04-19T12:46:35+00:00,"🇩🇪  As more and more atrocities by Russian soldiers are uncovered, surely the moment has arrived to put sanctions on Germany as well  | Writes @mattlynnwriter"
2022-04-19T12:40:31+00:00,"Russia has completed rehearsals for a Victory Day Parade due to take place on the 9th May 2022.

➡️Russian military aircrafts were seen flying in a Z formation"
2022-04-19T12:30:32+00:00,"Nearly five million Ukrainians have fled the war since Russias invasion, the United Nations said today, as they warned the situation may worsen

Read more"
2022-04-19T12:26:37+00:00,"📈 Marc Warner – as well as the NHS, and all its patients – is hoping that the might of AI can make the health service more efficient"
2022-04-19T12:18:25+00:00,🗣️ We want readers to share their review of Harper Lees To Kill a Mockingbird 👇
2022-04-19T12:12:39+00:00,Akshata Murthy is entitled by law to have her tax affairs kept private  | Writes Mark Warburton
2022-04-19T12:03:44+00:00,"🔊 Tune into our daily  Twitter Space 🔊

🔴 @DomNicholls on the battle in the Donbas 

🔴 @FrancisDearnley on the siege of Mariupol

🔴 @louisemoon94 on Putin banning Russian firms from foreign stock markets"
2022-04-19T11:39:43+00:00,"It took a missile landing on the roof of their building to convince the Tantsiura family to finally leave their home in Krimenna, eastern Ukraine

Read the full report from @CampbellMacD in Ukraine ⬇️"
2022-04-19T11:29:48+00:00,"🗞️The Telegraph has launched a new work experience scheme in partnership with the Journalism Diversity Fund!

Ten placements are available, find out more here ⤵️"
2022-04-19T11:27:43+00:00,🚆 A  great British rail sale  is being launched today with more than a million tickets available at up to half price
2022-04-19T11:19:33+00:00,🔴 Sir Bradley Wiggins has revealed he was sexually groomed by a former coach when he was a child
2022-04-19T11:14:27+00:00,"🔴 Russian troops appear to have seized control of the eastern city of Kreminna, the first in Russias new offensive to take control of the Donbas region

Read more"
2022-04-19T11:12:41+00:00,"🔴NEW: Russian troops appear to have seized control of the eastern city of Kreminna, the first in Russias new offensive to take control of the Donbas region

Follow the latest news on our liveblog ⤵️"
2022-04-19T11:11:38+00:00,🔴 Manchester United have confirmed that Cristiano Ronaldo will miss Tuesday nights crunch Premier League game with Liverpool after the midfielder announced the death of his newborn son
2022-04-19T10:58:26+00:00,🇦🇺 The history of Anzac Day and how its significance extends beyond Australia
2022-04-19T10:47:32+00:00,"I find the only branded items I’m loyal to are Heinz beans and Marmite  writes @eleanorsteafel 

See more supermarket swaps here ⤵️"
2022-04-19T10:47:31+00:00,"🍫 Biscuits 

Finally, if it’s budget treats you’re after, Waitrose does a good line. 

Its own-brand milk chocolate digestives are 90p, compared with a pack of McVities which will set you back £2.30"
2022-04-19T10:47:31+00:00,"🧀 Milk &amp; Dairy

In Aldi, it’s worth going budget on dairy products.

Its 400g extra mature Cheddar at £1.99 is nicer, in my humble opinion, than the 220g block of premium stuff for the same price, writes @eleanorsteafel"
2022-04-19T10:47:29+00:00,"🍝 Pasta

Sainsburys Hubbard’s spaghetti – at 40p for 1kg against – is bitier and has more flavour than the mid-range, and is a perfectly good alternative to the expensive stuff"
2022-04-19T10:47:28+00:00,"🍅 Ketchup

 I’m normally a Heinz devotee  says @eleanorsteafel 

🗣️I am as surprised as anyone to report that Sainsburys value Hubbard’s ketchup is also worth a try, at 44p for a 460g bottle against £2.30 for a bottle of Heinz"
2022-04-19T10:47:27+00:00,"Supermarkets, says Lewis, tend to be split into four main brand levels: premium, branded, own brand and value. 

So, this week, @eleanorsteafel compared products across Lewis’s four categories in Aldi, Sainsbury’s and Waitrose 👇"
2022-04-19T10:47:26+00:00,"💸@MartinSLewis argues that consumers could save 30 percent  on their weekly shop every year  without noticing the difference , if we simply opted for the slightly cheaper option when filling our trolleys"
2022-04-19T10:44:47+00:00,"🛒With the cost of living crisis deepening, examining the branding in our supermarket aisles is becoming more crucial than ever.

@eleanorsteafel finds the cost-saving supermarket switches that taste just as good

Thread 🧵👇"
2022-04-19T10:38:08+00:00,🚅 Comedian Shappi Khorsandi found her tribe and learnt to like herself after a week away with family friends who had a daughter her age
2022-04-19T10:27:40+00:00,"🔴 Russian-backed separatists are dropping  bunker-busting bombs  as they storm the last remaining holdout of Ukrainian forces in Mariupol, according to reports

Read more ⤵️"
2022-04-19T10:21:41+00:00,"🔴Russian-backed separatists are dropping  bunker-busting bombs  as they storm the last remaining holdout of Ukrainian forces in Mariupol, according to reports"
2022-04-19T10:12:07+00:00,"✉️  Do those calling for Boris Johnson’s resignation not realise that this is exactly what Vladimir Putin wants? 

Read more letters to the Editor 👇"
2022-04-19T09:47:29+00:00,"🔴 Volodymyr Zelensky has declared that the battle for the Donbas has begun

The Ukrainian leader vowed that his forces would defend the Donbas  no matter how many Russian soldiers  were sent by Vladimir Putin"
2022-04-19T09:47:11+00:00,"🗳️ With local elections set to take place in all London boroughs on May 5, we answer all your questions"
2022-04-19T09:39:21+00:00,🚀 Russias war in Ukraine means British satellite operators are turning to homegrown launch sites
2022-04-19T09:29:47+00:00,It is apparent that the absence of staff across government is having an effect on the efficient delivery of policy from housing Ukraine refugees to the issuing of new driving licences  | Telegraph View
2022-04-19T09:14:12+00:00,🎼  It’s all about producing more rounded and socially aware and responsible human beings. And that’s bound to mean they’re also better musicians  says Sarah Alexander
2022-04-19T09:05:46+00:00,🔴Russian forces advanced on towns and villages in eastern Ukraine on Monday as Kyiv warned a new phase in the war had begun
2022-04-19T08:56:17+00:00,"🔴 NEW: A Cabinet minister is facing a backlash after he appeared to compare Boris Johnsons  partygate  fine for breaking coronavirus lockdown rules to receiving a speeding or parking ticket

Follow the latest updates on our @TelePolitics liveblog ⤵️"
2022-04-19T08:45:37+00:00,"🛒 Swapping premium buys for supermarket budget brands will save money - but neednt mean losing out on taste, either"
2022-04-19T08:31:52+00:00,"🔴Russia has reportedly called on Ukrainian forces and foreign mercenaries to leave the Azovstal steel plant in Mariupol by midday Russian time (0900 GMT).

 All who lay down their arms are guaranteed to remain alive,  the defence ministry said"
2022-04-19T08:27:54+00:00,🏅 The 2022 Invictus Games began this weekend in The Hague - what can you expect from the competition over the coming week?
2022-04-19T08:17:42+00:00,🏏 Former England international turned body builder is confounding stereotypes about county cricket executives
2022-04-19T08:05:25+00:00,Read the full story ⤵️
2022-04-19T08:05:24+00:00,➡️Efforts to get civil servants back to the office have been hampered by unions pushing for further concessions on flexible working
2022-04-19T08:05:21+00:00,"📊Rees-Mogg has sent ministers a league table that shows how many employees from each government department were going into the office on an average day during the week beginning April 4th.

The Department for Education fared worst, with 25 percent  of staff going in each day on average"
2022-04-19T08:05:19+00:00,"🏢On Monday night, Whitehall sources accused civil servants who refused to return to the office of failing to  pull their weight , adding that the Covid pandemic could no longer be used as an excuse for staying away from the workplace"
2022-04-19T08:05:18+00:00,"✍️Jacob Rees-Mogg, the minister for government efficiency, has written to all secretaries of state to say they must send a  clear message  to officials about ending the work from home culture and urge them to ensure that offices are at  full capacity"
2022-04-19T08:05:16+00:00,"👩‍💻Ministers have been ordered to send their civil servants back to the office after it emerged that up to three-quarters of staff are still working from home

Thread 🧵⤵️"
2022-04-19T07:56:33+00:00,"Everyone is, or should be, anxious to ensure that the social media platforms operated by the internet giants are as benign as possible  | Telegraph View"
2022-04-19T07:46:58+00:00,"📺  Jimmy McGills transformation into Saul Goodman is almost complete, but the final season still has plenty of questions to answer  | Ed Power reviews Better Call Saul, season 6"
2022-04-19T07:32:07+00:00,"Your Tuesday morning news briefing from @DannyBoyle87 

🏢Whitehall demand to get back to offices
🔴Donbas battle underway 
🛒Supermarket brand swaps that taste just as good"
2022-04-19T07:30:02+00:00,"Your  morning briefing ⤵️

🔴Assault on Donbas begins
🔴Macron: Talks with Putin have broken down
🔴Britain will send armoured missile launchers
🔴UK downplays prospect of prisoner swap  
🔴Black Sea fleet brigade suffers 75 per cent losses"
2022-04-19T07:25:57+00:00,"🔴Street battles have broken out in the eastern town of Kreminna, just a day after it was captured by the Russians as they focus on taking full control of the Donbas region"
2022-04-19T07:22:15+00:00,"🔴 Boris Johnson will address MPs this afternoon in the House of Commons for the first time since he was fined for breaking Covid rules in Downing Street 

Follow the latest news on our @telepolitics liveblog ⬇️"
2022-04-19T07:22:02+00:00,"It looks as though the world, thanks to Ukrainians, has been spared a wider Putin rampage. If we are lucky, other potential aggressors will take note  | Writes Robert Tombs"
2022-04-19T07:10:29+00:00,🔴 NHS hospitals have urged people to put off dangerous DIY and visit A&amp;E departments alone to avoid overcrowding
2022-04-19T06:57:35+00:00,"📱MPs must make Britain the  safest place in the world to go online  by passing duty of care laws, says Nadine Dorries in an appeal to Tory rebels"
2022-04-19T06:48:48+00:00,"🗣️ Net zero will be the new Brexit for the Conservatives, the leader of Reform UK said as he vowed to exploit Tory divisions at Mays local elections"
2022-04-19T06:42:45+00:00,"🔴Britain will reportedly soon send armoured missile launchers to Ukraine after Russia started its full-scale offensive to take control of the countrys east

Read more"
2022-04-19T06:41:22+00:00,🚨BREAKING: Explosions have hit two Afghan schools killing at least six people
2022-04-19T06:37:56+00:00,"🔴 Ukrainian leader Volodymyr Zelensky has said a  significant part of the entire Russian army  is concentrated on an offensive in the east

Follow the latest updates from Ukraine in this  ⬇️"
2022-04-19T06:25:35+00:00,🔴 Former world boxing champion Amir Khan has revealed that he and his wife Faryal Makhdoom were robbed at gunpoint while they were out in London on Monday night
2022-04-19T06:18:31+00:00,"🦋 The Telegraphs Spring Offer is here! Enjoy 3 months free

See todays biggest stories in their true colours. Cancel anytime. 

Sign up before 20th April"
2022-04-19T06:05:50+00:00,"Ministers have been ordered to send their civil servants back to the office after it emerged that up to three-quarters of staff are still working from home.

🔓 This front page story is currently free to read 👇"
2022-04-19T06:01:32+00:00,"🔵 The captain of Moskva, Russia’s sunk Black Sea Fleet flagship, may have abandoned it too early, experts have suggested, after new images of the stricken vessel emerged"
2022-04-19T05:31:59+00:00,🔵 Boris Johnson will offer a  full-throated apology  to MPs on Tuesday after being fined for breaking Covid laws
2022-04-19T05:01:04+00:00,🚢 P&amp;O Ferries faces a  sky high  insurance bill after sinking to the riskiest safety rating as measured by global maritime standards
2022-04-19T04:31:41+00:00,👑 The Duke and Duchess of Sussex have been invited to appear on the Buckingham Palace balcony during the Platinum Jubilee celebrations but can have no formal role
2022-04-19T04:09:35+00:00,"Britain will reportedly soon send armoured missile launchers to Ukraine after Russia started its full-scale offensive in the countrys east

Follow the latest updates in our live blog 👇"
2022-04-19T21:08:11+00:00,🇩🇪Germany has refused to join an international coalition in sending heavy weaponry to Ukraine as the country entered a new phase of the war against Russia 🧵👇
2022-04-21T23:37:36+00:00,🥕The rulers of England’s various Anglo-Saxon kingdoms were closer to vegetarian for much of the year
