date,text
2022-03-15T11:26:24+00:00,"🔴 Writing for The Telegraph, Prime Minister says reliance on Moscow for oil and gas has allowed Russian president to use them for blackmail’"
2022-03-15T10:44:11+00:00,🗣️Boris Johnson says reliance on Moscow for oil and gas has allowed Putin to use them for blackmail’
2022-03-15T10:21:32+00:00,"🚨Some 1.4 million children have now fled Ukraine since the Russian invasion began on February 24...

...meaning one child a minute has become a refugee, the UN said today"
2022-03-15T07:31:58+00:00,"📈 Statistics show a record 4.3 million referrals for those of all ages, up 15 percent  since before the pandemic"
2022-03-14T20:39:30+00:00,"Cath Weller, 50, is one woman who decided to make a change.

She became a midlife style guru following a recent style and weight-loss transformation"
2022-03-14T19:44:13+00:00,"🔴 The 21 children and their families arrived in Britain on Sunday, escorted by a nine-strong NHS team"
2022-03-14T19:07:10+00:00,"😷 Consumer Prices Index shows pandemic has changed leisure spending, snacking habits and even the nations preferred bed size"
2022-03-14T18:37:41+00:00,"🎞️ The 88-year-old star reflects on Batman’s camp halcyon days, her Lurex catsuit, and eating ice cream with Salvador Dali"
2022-03-14T16:20:32+00:00,"👑The decision not to travel to the Abbey in person was made with the Queen’s  comfort  in mind, it is understood"
2022-03-14T15:04:44+00:00,"🔴 Boris Johnson will reportedly travel to Riyadh, later in the week for oil talks as he looks to lead efforts to end British and European reliance on Russian supplies"
2022-03-14T14:56:12+00:00,🔴No 10 looking at mansions and Chelsea FC hotel as options to house refugees
2022-03-14T14:04:16+00:00,🔴Zelensky will virtually address the US Congress at 9am [1300 GMT] on Wednesday
2022-03-14T10:29:02+00:00,🔴Homes and businesses heated by biomass boilers face soaring costs as the supply of wood pellets is disrupted by Russia’s invasion of Ukraine
2022-03-14T08:39:47+00:00,Here is the Ukraine-Russia morning briefing 👇
2022-03-15T08:55:37+00:00,"🔴The prime ministers of Poland, Slovenia and the Czech Republic will travel to Kyiv by train today to meet Volodymyr Zelensky"
2022-03-18T18:40:13+00:00,"⚡️ Azov was founded by Andriy Biletsky, an ultra-nationalist political figure who had had run-ins with the law and had been involved in various groups that toyed with Nazi symbols"
2022-03-17T23:02:03+00:00,🗣️ An NHS director has said hospital staff should not be required to speak only in English to colleagues while at work
2022-03-17T22:05:38+00:00,"Mr Wallace has ordered an inquiry into the video call, which he said had been  properly set up  and requested through a government department, via an email in the name of an aide at the Ukrainian embassy"
2022-03-17T18:44:39+00:00,🔴 Ministers recently announced that the  pills by post  system will be dismantled in England by September - but on Wednesday night peers voted against the Government plan
2022-03-17T18:30:37+00:00,📰 Here is your Thursday evening news briefing 👇
2022-03-17T16:43:12+00:00,👑The Duke and Duchess of Cambridge have begun their St Patrick’s Day celebrations as they visit the Irish Guards to present sprigs of shamrock
2022-03-17T14:24:48+00:00,"✍️ The reality is that the scale of tightening required to return inflation to target would bring the economy to its knees. It’s just not going to happen that way  | Writes 
@tomstevenson63"
2022-03-17T12:33:40+00:00,What should you do if you have a booking with P&amp;O Ferries?
2022-03-17T11:53:58+00:00,🔴HM Revenue &amp; Customs has contacted fewer than 1pc of British cryptocurrency investors about potentially owing thousands of pounds in tax
2022-03-17T09:53:19+00:00,Here is the Ukraine-Russia morning briefing👇
2022-03-17T06:00:40+00:00,These places are the sweetspots between rural and urban lifestyles
2022-03-17T05:30:56+00:00,Finance minister says Moscow has the funds and  ball is in the court  of US authorities
2022-03-17T02:04:28+00:00,📸 Nazanin Zaghari-Ratcliffe and Anoosheh Ashoori step off the plane at RAF Brize Norton
2022-03-16T23:30:12+00:00,"🔴 Reacting to the news of his release on Wednesday, Mr Ashoori’s family said:  Now, we can look forward to rebuilding those same foundations with our cornerstone back in place"
2022-03-16T20:46:19+00:00,"🔵 Ownership of a company linked to Roman Abramovich in the British Virgin Islands was transferred to a close business associate hours after Russian invaded Ukraine, it has emerged"
2022-03-16T20:30:45+00:00,🇺🇦🇷🇺 Here is your Ukraine-Russia evening briefing ⬇️
2022-03-16T20:08:00+00:00,"Saharan dust has swept across southern England as residents awoke to orange skies on Wednesday.

Sand whipped up by winds in the desert has been blown across Europe 👇"
2022-03-16T19:27:20+00:00,"🔴 Russian Pacific fleet.

Russian troops from the east and the Pacific fleet are  based in Vladivostok on Russia’s Asian coast.

However, they are expected to take around 10 days to get into position near Ukraine"
2022-03-16T17:37:55+00:00,Sanctioning oligarchs is a sideshow. Nothing short of targeting Russia’s largest exports will focus Putin’s mind  | Writes Stephen Platt
2022-03-16T16:55:12+00:00,"Why does it have to be my mummy, and when is she coming back?  

Nazanin Zaghari-Ratcliffes six-year ordeal, told by @JoeShute 👇"
2022-03-16T14:41:38+00:00,"🔴 Nazanin Zaghari-Ratcliffe is on a plane back to the UK to be  reunited with her family  after the Government handed over almost £400 million owed to the Iranian Government, Liz Truss has announced"
2022-03-16T12:56:00+00:00,🔴The refugee minister has told MPs he expects  thousands of people  to arrive in the UK next week under the Homes for Ukraine sponsorship scheme
2022-03-16T11:04:15+00:00,👔Suits will make a comeback sooner than you think
2022-03-16T10:19:21+00:00,🔴Drone footage appears to show a civilian motorist being shot by Russian soldiers just outside Kyiv after he got out of his car and put his hands up
2022-03-16T07:33:05+00:00,"🤰Pregnant women will not have their alcohol intake recorded on their childs medical records, as a health watchdog dropped the plans following a backlash"
2022-03-16T07:24:22+00:00,🎂Sir Paul McCartney is reportedly being considered for a peerage this summer to mark his 80th birthday
2022-03-17T19:26:48+00:00,"For a decade, Vitali and his lookalike younger brother, Wladimir, dominated heavyweight boxing.

Now, they are defending their country against Russian forces 👇"
2022-03-16T10:18:34+00:00,🚨 BREAKING: Nazanin Zaghari-Ratcliffe leaving Iran
2022-03-17T11:28:57+00:00,🚨BREAKING: UK to deploy Sky Sabre missile system to Poland with 100 troops
2022-03-17T02:36:37+00:00,"📸Nazanin holding her daughter Gabriella, next to husband Richard, with Anoosheh Ashoori and his family"
2022-03-16T11:57:16+00:00,🚨A source close to Nazanin Zaghari-Ratcliffes family have told Reuters that both she and Anousheh Ashouri​ have left Iran
2022-03-19T19:51:56+00:00,"🌌 The first signs of alien life could be discovered in a British lab, after the UK Space Agency announced funding to design an ultra-secure containment facility for extra-terrestrial samples"
2022-03-19T18:48:08+00:00,"👶 A BBC sitcom actor and his wife were told they would never be parents.

Now, they have had a baby after one of their NHS nurses offered to act as a surrogate"
2022-03-19T14:39:47+00:00,"📺 German broadcaster RTL has hired a Ukrainian presenter, Karolina Ashion, to host a daily news show for others who have fled their homeland after the Russian invasion.

Ms Ashion only made it to Germany a week ago herself, having fled Kyiv"
2022-03-19T11:44:28+00:00,"➡️Three Russian cosmonauts arrived at the International Space Station on Friday wearing yellow flight suits with blue accents, colours that appeared to match the Ukrainian flag"
2022-03-19T08:06:06+00:00,Heres your Russia-Ukraine morning briefing ⤵️
2022-03-19T06:30:40+00:00,💤💤💤
2022-03-19T05:15:49+00:00,Your 5am headlines from The Telegraphs news team
2022-03-18T21:38:08+00:00,🇺🇦 Ukraines interior minister said Friday that it will take years to defuse unexploded ordnances after the Russian invasion.
2022-03-18T17:36:07+00:00,Here is your Friday evening news briefing 👇
2022-03-18T16:29:10+00:00,"Its 50 percent 

Alex Waugh, director of industry trade body UK Flour Millers, says:

🗣️One of our members called me this week and said he paid £360 a tonne for bread wheat, which at the start of the season in September, immediately after harvest, would have been £210"
2022-03-18T11:18:26+00:00,"🥊 The Klitschkos v the Kremlin.⁠
⁠
For a decade, Vitali and his lookalike younger brother, Wladimir, dominated heavyweight boxing.⁠
⁠
Now, they are defending their country against Russian forces⁠"
2022-03-18T10:50:34+00:00,"🏴󠁧󠁢󠁳󠁣󠁴󠁿 SNP  secrecy  over how Nicola Sturgeons ministers spend taxpayers money is holding back Scotland, Douglas Ross has said"
2022-03-18T08:52:36+00:00,"Over two million refugees have entered Poland from Ukraine, the countrys boarder guard has said

📷 @SimonTownsley"
2022-03-21T13:41:13+00:00,@tomcary_tel takes us through what we learned from the opening race of the Formula 1 season 👇
2022-03-21T12:52:02+00:00,"🎙️Tune into our daily Ukraine Twitter Space at 1pm

Today @djknowles22 is joined by @venetiarainey and @DomNicholls 

Set a reminder here ⤵️"
2022-03-21T12:29:20+00:00,Your Ukraine-Russia lunchtime briefing ⤵️
2022-03-21T12:17:32+00:00,"🏉 With the Six Nations campaign now over, Will Greenwood runs the rule over how the England players fared this campaign 👇"
2022-03-21T11:33:58+00:00,🔴 Chinese newspaper The Peoples Daily quoted a provincial firefighting department official as saying there was no sign of life among the scattered debris.
2022-03-21T11:17:46+00:00,Harry de Quetteville goes inside the private clinic with views Buckingham Palace which could Americanise our health system 👇
2022-03-21T08:50:43+00:00,"🇺🇦🇬🇧 Some 9,500 visas have been issued to refugees under the Ukraine Family Scheme, Sajid Javid has said.

The Health Secretary told LBC he expects that  hundreds of thousands of Ukrainians will arrive here in the UK"
2022-03-21T06:00:53+00:00,Boris Johnson has asked officials to  look into  Ukrainian refugees staying at ministerial grace-and-favour homes
2022-03-20T22:34:48+00:00,🔴 Kemi Badenochs comments come day after Government announced it had adopted almost all recommendations in Sewell Report
2022-03-20T21:41:20+00:00,"👑 With the Prince of Wales and Camilla, the Duchess of Cornwall, leading the way at Westminster Abbey – and the Duke and Duchess of Cambridge following in crowd-pleasing pursuit – the monarchy is having to respond rapidly to concerns over the Queen’s mobility"
2022-03-20T21:32:42+00:00,Chancellor counters speculation as he prepares to give his Spring Statement this week
2022-03-20T21:09:59+00:00,"🔴 A total of 7,295 people were evacuated from Ukrainian cities through humanitarian corridors today, Ukraines Deputy Prime Minister Iryna Vereshchuk said"
2022-03-20T19:53:14+00:00,⚡Putin’s gambit – decoding the Kremlin’s next move
2022-03-20T19:39:39+00:00,"🔴 Jean-Luc Mélenchon said during a rally that Emmanual Macron had ushered in authoritarianism’, as he creeps up in the polls"
2022-03-20T18:10:09+00:00,💎 Kate Middleton chose to wear the same jewellery she wore when meeting President Zelensky in 2020
2022-03-20T16:17:33+00:00,🎬 Actors were reduced to smooching the back of their hands while recording the radio soap in make-shift home studios during lockdown
2022-03-20T16:05:40+00:00,🗣 Pulitzer prize-winning author says she is astonished’ at how the issue of appropriation has taken hold of the industry
2022-03-20T16:00:01+00:00,"🍽 Nicknamed human fuel, Huels meal replacement powder is set to become a billion-pound business. But would you try the food of the future?"
2022-03-20T14:52:30+00:00,"🔴Fighting between Ukrainian and Russian forces is going on inside the eastern port city of Mariupol, regional governor Pavlo Kyrylenko has said"
2022-03-20T12:20:40+00:00,📸Mariupol in ruins
2022-03-20T10:49:41+00:00,🔴Germany meets with Qatar to wean itself off Russian gas
2022-03-20T09:55:05+00:00,🔴World leaders are making similar sweeping overhauls in the running of their economies
2022-03-06T17:02:46+00:00,"✖️ The war risks decimating Russias oil and gas industry, which accounts for 15pc of the county’s economic output, over a third of government revenue and around half of exports"
2022-03-09T08:47:41+00:00,"They don’t have political power, but they have a lot of moral authority"
2022-03-09T20:32:39+00:00,"🗣️ We shall also be increasing supplies of rations, medical equipment, and other non-lethal military aid,  Ben Wallace said.

Read the full story 👇"
2022-03-08T20:02:00+00:00,"🇺🇦 Ukrainian President Volodymyr Zelensky has echoed Winston Churchill in an historic address to MPs and peers, vowing to fight Russia  in the forests, in the fields, on the shores and on the streets"
2022-03-09T08:47:36+00:00,Hopes are growing that the mobilisation of Russian mothers unwilling to watch their sons dispatched to their deaths could alter the course of this terrible war
2022-03-07T19:58:00+00:00,🇷🇺A captured Russian soldier has said he realised he was on the wrong side in the Ukraine war when he saw his favourite boxers taking up arms against the invaders
2022-03-09T20:32:33+00:00,"🚨Britain is set to send the world’s most advanced anti-aircraft missile system to Ukraine, the Defence Secretary has announced.

Designed to destroy fighter jets and helicopters, Starstreak is the fastest short-range surface-to-air missile developed 🧵👇"
2022-03-06T07:48:51+00:00,🔴Boris Johnson is issuing a plea to world leaders today to match their words on Ukraine with action as he sets out a six-point plan for tackling the crisis
2022-03-07T11:08:58+00:00,"Video footage of captured Russian soldiers being interrogated has shown that most were conscripts and had no idea they were being launched into a full-scale war.

Instead, they thought that they were going on another military exercise, which has caused outrage"
2022-03-09T15:48:09+00:00,"🚨BREAKING: Children are under rubble after Russian air strike on a Mariupol hospital, the countrys president Volodymyr Zelensky has said"
2022-03-07T08:07:03+00:00,"🔴Russia stated it would hold fire and open humanitarian corridors in several Ukrainian cities including the capital Kyiv at 10am Moscow time today

Follow for live updates throughout the day👇"
2022-03-09T20:32:34+00:00,"🔴Ben Wallace on Wednesday told MPs he is looking at providing the Starstreak High-Velocity Missile systems to the Ukrainians, stepping up the UK’s military assistance to Kyiv"
2022-03-09T20:32:36+00:00,"The system relies on its immense speed to defeat aircraft manoeuvring around a battlefield.

Military officials hope the missile will help Ukraine gain control of the skies and further erode Russia’s fighter jet and helicopter fleets"
2022-03-09T20:49:34+00:00,🇺🇦 A Ukrainian man whose car was crushed by a Russian tank on the outskirts of Kyiv has vowed to join the army to defend his country once he leaves hospital
2022-03-09T19:42:35+00:00,"🇷🇺Russia has admitted for the first time that it has sent conscripts to fight in Ukraine, as defence analysts said the military was  struggling to assemble  a large enough force to capture Kyiv"
2022-03-08T00:03:14+00:00,A group of young British fighters arrived in Ukraine to help defend it against the Russian invasion and declared:  Hopefully well win
2022-03-08T00:32:26+00:00,"🇮🇪Ireland could drop its policy of military neutrality after almost a century because of anger over Russia’s invasion of Ukraine, it was claimed on Monday"
2022-03-09T20:38:10+00:00,⚡️ Britain to send worlds most advanced anti-aircraft missile system to Ukraine
2022-03-09T12:39:42+00:00,"🇺🇦 A Ukrainian military band play Dont Worry, Be Happy during a concert held for the residents next to the fortifications of the Odessa Opera and Ballet Theatre

Follow live updates from Ukraine here ⬇️"
2022-03-09T15:54:28+00:00,"🚨BREAKING: A childrens hospital has been destroyed by Russian air strikes in the besieged Ukrainian city of Mariupol.

Women, children and medics were said to be trapped under the rubble following what was described as a  direct strike  on the building"
2022-03-07T23:45:58+00:00,🚨The Ukrainian military appears to have severely damaged one of the two warships that attacked Snake Island
2022-03-08T19:34:38+00:00,"🔴NEW: Poland is ready to deploy all its MIG-29 jets to Rammstein Air Base in Germany and put them at the disposal of the United States.

Poland urges other NATO members that own planes of that type to do the same"
2022-03-07T13:36:20+00:00,"👑 The Queen has held her first in-person engagement since catching Covid, dispensing with her walking stick to greet Canadian Prime Minister Justin Trudeau
⁠
⁠"
2022-03-06T17:02:48+00:00,"However, over a week into warfare and companies are already shunning the supply, attempting to find alternative sources that won’t be caught in the crossfire.

🇪🇺 Leaked documents have suggested the EU is readying a blue-print for shifting the balance of its energy supply"
2022-03-09T08:47:41+00:00,🔎Read the full report here 👇
2022-03-09T08:47:37+00:00,"🇷🇺It is no coincidence that yesterday, on International Women’s Day, Putin directly addressed the mothers of soldiers"
2022-03-08T17:16:52+00:00,"🇺🇦Zelensky:  We are thankful for this help. And I am very grateful to you, Boris. Please increase the pressure of sanctions against this country, and please recognise this country as a terrorist state 

 Best of all to Ukraine and to the United Kingdom"
2022-03-07T10:28:16+00:00,"Volodymyr Zelensky has repeated requests to the international community to provide Ukraine with military aircraft and to boycott Russian oil, oil products and other exports"
2022-03-08T20:07:37+00:00,🇺🇦Ukraine’s women are showing the world what real bravery looks like
2022-03-09T17:20:40+00:00,"🚨Britain will send the world’s most advanced anti-aircraft missile system to Ukraine.

Ben Wallace told Parliament Britain will supply Starstreak High-Velocity Missile systems to bolster the fight against Russia"
2022-03-07T19:27:38+00:00,🇩🇪Germany has ruled out a boycott of Russian gas and oil as it would leave millions of homes across the country without heating
2022-03-07T11:08:58+00:00,"🔴In the video, Sergey Tsivilev, governor of the Kuzbass region in Siberia, stood forlornly on a stage in a school gym as angry soldiers mothers accused the Kremlin of lying"
2022-03-06T17:02:45+00:00,"💸 How Vladimir Putin blundered into his biggest economic mistake. 

As Europe races to turn off the taps, Russia faces ruin’ - What is the price Russia will pay for their invasion?

🧵Thread"
2022-03-06T17:02:51+00:00,"According to Richard Connolly, Russian economy expert at the Royal United Services Institute there has been a  lot of talk about the need to diversify and modernise .

❓Despite such dependence and the threat of renewables, they have made little effort to diversify its economy..."
2022-03-09T23:25:51+00:00,"The Duke and Duchess of Cambridge on Wednesday showed their support for the people of Ukraine, as they tried to convey their horror at watching war unfold"
2022-03-07T12:00:27+00:00,"🔴 A Russian priest has been arrested over a Sunday sermon that condemned the Kremlin’s war against Ukraine, and now faces charges of  discrediting  the Russian army"
2022-03-06T15:20:21+00:00,📸 Pictured: Kyiv mayor Vitali Klitschko congratulates a couple in the Ukrainian territorial defence force celebrating their wedding in Kyiv
2022-03-07T11:09:01+00:00,"🔴In Moscow on Sunday, police wielding truncheons and electric rods detained 4,500 people protesting against the invasion, despite the threat of a 15-year jail sentence"
2022-03-08T08:03:51+00:00,"🔴 NEW: Moscow threatens to cut off Wests gas supplies through Nord Stream 1

Follow all the latest updates on our liveblog here👇"
2022-03-06T12:43:13+00:00,🔴Terrified civilians run for their lives as rocket attacks target bridge they were sheltering under
2022-03-09T08:47:40+00:00,"🗣️ The soldiers’ mothers are one of the few bastions of civil society in Russia, and they tend to atrophy and then regalvanise every time there’s a war,  says Prof Mark Galeotti, an expert in Russian security affairs at University College London"
2022-03-07T11:09:04+00:00,Read more of this report by @jkjourno here 👇
2022-03-07T17:13:24+00:00,"🇩🇪Germany has ruled out a boycott of Russian gas and oil as it would leave millions of homes across the country without heating.

The move is a blow to US and British efforts to press for sanctions to be extended to Russia’s lucrative oil and gas exports"
2022-03-09T11:55:29+00:00,"🔴Any decision to give fighter jets to Ukraine must be taken jointly by all Nato countries, Polands prime minister has said"
2022-03-07T01:27:18+00:00,"🔴 We will not forgive, we will not forget, we will punish everyone who committed atrocities in this war on our land.
 There will be no quiet place on this Earth except the grave.  - Volodymyr Zelensky

Follow our live blog for the latest updates ⬇️"
2022-03-06T17:02:49+00:00,"📅 While Russia could find new buyers for oil and gas, it again faces a race against time...

According to Jack Sharples, research fellow at the Oxford Institute for Energy Studies:  If the flow of Russian oil and gas to Europe were halted, it would be devastating"
2022-03-06T17:02:52+00:00,"By forcing Europe’s hand, those problems will hit sooner and harder than many feared.

Read the Tom Rees full analysis here 👇"
2022-03-08T17:14:35+00:00,"We will not give up and we will not lose,  President Zelensky has told the House of Commons.

 We are looking for your help, for the help of the civilised countries"
2022-03-09T20:32:35+00:00,"➡️The missile uses three dart-like projectiles allowing multiple hits on the target. 

It can be fired from the shoulder, from a lightweight multiple launcher or from armoured vehicles"
2022-03-08T17:32:06+00:00,"🇺🇦Volodymyr Zelensky channelled Winston Churchill as he gave a historic virtual address to MPs and peers.
⁠
President Zelensky said:  We will fight in the forests, in the fields, on the shores, in the streets ⁠"
2022-03-07T11:09:03+00:00,🔴A new law means a potential 15-year jail sentence if an anti-war activist is convicted of spreading information about Russias invasion of Ukraine that deviates from Putins narrative
2022-03-09T08:08:43+00:00,"🔴The Ministry of Defence has said service personnel are banned from travelling to Ukraine amid reports British soldiers have gone absent without leave to fight Russia.

Keep up with the latest updates here 👇"
2022-03-09T14:21:17+00:00,"🔴 Volodymyr Zelenskys wife has condemned the Kremlin for the  mass murder  of children.

In a passionate open letter to the world’s media, Olena Zelenska said that Russias invasion of Ukraine  was impossible to believe"
2022-03-09T11:26:00+00:00,🚨 BREAKING: Radioactive substances could be released from Ukraines Chernobyl nuclear power plant after its power connection was severed
2022-03-09T01:20:26+00:00,MoD says service personnel are banned from travelling to fight Russia after reports of missing soldiers
2022-03-07T11:09:00+00:00,"🔴Soldiers mothers hold an important status in Russian society. 

The first real rumblings in the 1980s of dissent against the Soviet invasion of Afghanistan came from soldiers mothers and it steamrolled into a powerful force"
2022-03-09T08:47:39+00:00,"The Soldiers’ Mothers Committee, Russia’s best-known advocacy group for servicemen’s rights, was first set up in 1989.

In the past week, the committee spoke openly of the  sea of tears  which has resulted from the invasion of Ukraine"
2022-03-08T18:04:42+00:00,"⚠️There can be no breakthrough in peace talks until Russia stops firing on civilians trying to flee through humanitarian corridors, Ukraine’s chief negotiator has warned"
2022-03-09T08:47:38+00:00,"On Monday, angry Russian mothers accused him of deploying their sons as  cannon fodder  in his invasion of Ukraine"
2022-03-06T17:02:45+00:00,"In just days, Putin has inadvertently engineered a tectonic shift in European energy policy, moving at a faster pace than expected. 

💭 Leaders across Europe are now thinking: Russia is no longer a dependable supplier of energy’"
2022-03-06T17:02:47+00:00,"🌍 As the world’s third-biggest oil producer and second-largest in gas, Russia has become a particularly vital source in Europe. 

Russia is also a major supplier of oil and coal to Europe - around 27pc and 47pc of imports, respectively"
2022-03-06T17:02:47+00:00,"🗣️  Putin’s illegal aggression against Ukraine is rapidly moving Russia into pariah state territory – no European nations want to rely on for energy imports any longer,  says Benjamin Schmitt, the US governments former European energy security adviser"
2022-03-09T20:32:37+00:00,"🇺🇦Following requests for further help from Ukrainian President Volodymyr Zelensky...

...Ben Wallace said providing Starstreak will  allow the Ukrainian forces to better defend their skies"
2022-03-08T11:42:49+00:00,"🔴Chinese President Xi Jinping has urged  maximum restraint  over Ukraine, calling the crisis  deeply worrying  in a video summit with his French and German counterparts Emmanuel Macron and Olaf Scholz"
2022-03-09T08:47:36+00:00,"🔴As the sole group with the moral authority to challenge Vladimir Putin, it is their voices that are shaking the Motherland.
 
Here’s how Russian mothers could change the course of the war 🧵👇"
2022-03-08T17:20:05+00:00,"🗣️ President Volodymyr Zelensky is standing firm for democracy and freedom,  Boris Johnson says.

 In his righteous defence I believe he has moved the hearts of everybody in this House. One of the proudest boasts in the free world is I am a Ukrainian"
2022-03-07T16:41:18+00:00,"🇷🇺Russia cannot sustain its current air losses for any more than a fortnight after at least nine aircraft were shot down in just 24 hours, analysts have said"
2022-03-08T22:49:58+00:00,Desperate Russian mothers and wives can be heard begging for information about their  lost  sons and husbands in messages to a Ukrainian government-run hotline
2022-03-06T21:32:04+00:00,"I can tell you something about Odesa. We will fight until the end to protect every street and corner of the city. 

🇺🇦 As Moscow has Ukraine’s third-largest city in its sights, Gennadiy Trukhanov and his citizens are ready to resist Putin’s troops"
2022-03-09T10:26:56+00:00,"🔴 As the sole group with the moral authority to challenge Vladimir Putin, it is their voices raised in horror that are shaking the Motherland"
2022-03-09T23:08:07+00:00,🔴Boris Johnson is facing calls to intervene to urge Saudi Arabia to release more oil after the country’s Crown Prince refused to take a call from US President Joe Biden
2022-03-07T11:09:03+00:00,"🔴Riot police chased the mainly young protesters through streets, pinning them down and detaining them"
2022-03-09T20:32:39+00:00,"➡️The US and Estonia have already been supplying Kyiv with the infrared-guided anti-tank munitions. 

Ukraine has been sent a variety of arms that target tanks by the West, including Panzerfaust 3 anti-tank weapons from the Netherlands, and AT4 anti-missile launchers from Sweden"
2022-03-09T20:32:37+00:00,"🇬🇧In another sign that London is stepping up the level of support it is prepared to give, he announced that Britain is about to dispatch a  small consignment  of Javelin missiles to Ukraine"
2022-03-07T22:47:41+00:00,🇪🇺France has suggested that Ukraine could be granted a bespoke form of EU membership after Volodymyr Zelensky applied to join the bloc
2022-03-06T22:13:56+00:00,"📰 The front page of tomorrows Daily Telegraph:

Barbaric Putin rains down terror



Sign up for the Front Page newsletter"
2022-03-06T17:37:53+00:00,"🔴 Sir Tony Blair has admitted for the first time that he  may have been wrong  over the Iraq war.

The former Prime Minister discussed his decision to involve British troops in the conflict during a conversation with the Archbishop of Canterbury"
2022-03-07T11:09:04+00:00,"In Russia, protests that do not receive official permission are illegal and thousands of Russians have been detained since the start of the war on February 24th"
2022-03-06T15:36:12+00:00,"🇷🇺 In St Petersburg, several policemen were filmed electrocuting a woman with electric rods as she lay on the ground screaming"
2022-05-10T23:21:29+00:00,"Priti Patel:  The nature of the threat to the UK from foreign states may change, but it is ever-present. Over recent years, it has become even more sophisticated and varied."
2022-05-10T23:13:41+00:00,The National Audit Office says the BBC employs too many people who do the same thing and that there are still opportunities to make savings
2022-05-10T23:03:30+00:00,"The Catholic Bishops’ Conference of England and Wales told worshippers to return to Mass for Pentecost, the first Sunday in Jun"
2022-05-10T22:55:11+00:00,"The Scottish Government-backed survey of 130,000 patients revealed that 67 per cent said they had a positive experience of care provided by their GP practice"
2022-05-10T22:45:34+00:00,🔴The final few defenders at the besieged Azovstal plant have said Russian attacks have intensified
2022-05-10T22:36:04+00:00,✍️ Opening of Parliament shows theres more to the state than Boris v Keir and more to British history than what we can remember from last week  |Writes @timothy_stanley
2022-05-10T22:26:44+00:00,🎾Row over banning players escalates as governing body could reduce the biggest Grand Slam to the status of an exhibition tournament
2022-05-10T22:18:14+00:00,🔴Announcement by TUI could see holidaymakers having to splash out on expensive airport food thanks to baggage rules
2022-05-10T22:08:52+00:00,"🔴The Legacy Bill, unveiled in the Queen’s Speech, set to bring an end to prosecution of retired soldiers over deaths during the conflict"
2022-05-10T22:00:44+00:00,"🔵The cyber attack shut down 5,800 German wind turbines ahead of the Ukraine invasion"
2022-05-10T21:53:48+00:00,The money poured in less than 24 hours after the podcaster said she had started hospice care at home for her stage-four bowel cancer
